ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
11241;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW modèles. Husqvarna Nuda 900.;<b>Kit de protection de bras oscillant SW-MOTECH</b><br> <br> Protection de bras oscillant résistant à labrasion.<br>Améliore le design de votre moto<br>Installation très simple en utilisant le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 sliders de protection</li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11242;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 R (09-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11243;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 GT (13-);<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11244;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R nineT (14-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11245;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW S 1000 R (14-).;<p>Axle sliders made by SW-MOTECH offer additional protection for the motorcycles axle, swing arm and drive shaft: The pads radius reaches 50 millimeters, providing a large impact area for the best force distribution possible. One installation set includes two sliders, their ageless design lets them play well with the motorcycle model’s design.</p> <b>Features:</b> <!--BB--><ul> <li> Axle sliders made from abrasion resistant nylon to protect the rear axle</li> <li> A 50 millimeters diameter offers large impact area for the best force distribution possible</li> <li> Adjustment of chain tension remains possible</li> <li> Easy installation</li> </ul><!--EB--> <b>Included:</b> <!--BL--><ul> <li>2 Rear axle sliders</li> <li>Mounting material</li> <li>Installation instructions</li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11246;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW S 1000 R (14-).;<p>Reliable protection in case of an accident: The highly abrasion resistant slider pads help to prevent damage to the motorcycle and can be exchanged in a heartbeat. Compared to conventional frame sliders, the streamlined form of the CNC milled SW-MOTECH pads guarantees a significantly better sliding effect in case of crashing. The protective elements are individually designed for each bike model and can easily be installed without drilling, cutting or welding.</p> <b>Features:</b> <!--BB--><ul> <li> Sturdy slider pads made from highly abrasion resistant PA6-MO</li> <li> Reliable protection for frame, engine and fairing</li> <li> Lightweight and sturdy slider undercarriage made from CNC milled aluminum alloy</li> <li> Durable bike frame mounting</li> <li> Easy installation</li> <li> Slider pads can be exchanged in a few steps</li> </ul><!--EB-->  <b>Included:</b> <!--BL--><ul> <li>2 Frame sliders</li> <li>Mounting material</li> <li>Installation instructions</li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11247;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 ST (06-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11248;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW  F800 R (09-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11249;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW S1000RR (10-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11250;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F800 ST. 07-.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11251;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 R.  09-.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11252;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW S1000RR (10-);<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11253;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. KAWASAKI Versys 650 (10-);<b>Kit de protection de bras oscillant SW-MOTECH</b><br> <br> Protection de bras oscillant résistant à labrasion.<br>Améliore le design de votre moto<br>Installation très simple en utilisant le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 sliders de protection</li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11254;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys (10-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11255;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys 1000 (12-);<b>Kit de protection de bras oscillant SW-MOTECH</b><br> <br> Protection de bras oscillant résistant à labrasion.<br>Améliore le design de votre moto.<br>Installation très simple en utilisant le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>1 Slider de protection </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11256;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys 1000 (12-), ZX-6R 636 12-;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11257;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys 650 (07-09).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11258;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Z 800 (12-);<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11259;;Protection de moteur;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Z 800 (12-).;<b>Protection moteur</b> <br> <br> Pour protéger des chutes.<br> Spécialement adaptée à la forme du moteur <br> avec la plus grande précision. Une combinaison de pièces découpées au laser et <br> daluminium brossé avec un usinage CNC, Noir anodisé.<br> <br><b> Inclus:</b><br> <!--BL--><ul> <li>2 protection</li> <li>Matériel de montage</li> <li>Notice de montage<br> </li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11260;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Z 800 (12-).;<b>Kit de patins de protection SW-MOTECH</b><ul><li>Protège votre moto</li><li>Slider Elégant, léger, avec usinage CNC , PA6-MO <br> pour une grande résistance aux chocs. Résiste aux UV. Les patins en Drelin</li><li>ont une très bonne résistance à labrasion (Nylon)</li><li>Installation facile</li></ul><b>Inclus:</b><!--BL--><ul><li>2 patins (sliders)</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11261;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys 650 (07);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11262;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki ER-6f (09-11).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11263;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki  ER-6n (09-11);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11264;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Z 750 (07-) Z 750 R (11-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11265;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Z 1000 (10-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11266;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys (08-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11267;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. KAWASAKI Z 1000 SX (11-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11268;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Ninja ZX-10R (11-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11269;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki ER-6n (12-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11270;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki ER-6f (12-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option :</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><b>STP.00.590.10000/B</b></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
